Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220920;20;22800;22752,075
20220920;21;22650;22436,363
20220920;22;21400;20791,950
20220920;23;19350;19092,713
20220920;24;17950;17605,613
20220921;1;16650;16487,075
20220921;2;15950;16023,013
20220921;3;15700;15672,525
20220921;4;15750;15771,325
20220921;5;16200;16034,763
20220921;6;17350;16773,738
20220921;7;20100;19078,813
20220921;8;21400;21157,738
20220921;9;22100;22103,638
20220921;10;22100;22354,038
20220921;11;22000;22155,813
20220921;12;22150;22061,000
20220921;13;22300;22014,025
20220921;14;22300;21595,150
20220921;15;21850;21126,988
20220921;16;21850;21401,950
20220921;17;21750;21297,025
20220921;18;21550;21202,300
20220921;19;22050;21569,825
20220921;20;22800;22765,188
20220921;21;22650;22473,788
20220921;22;21400;20845,775
20220921;23;19550;19127,950
20220921;24;18150;17741,713
20220922;1;16750;16732,675
20220922;2;16050;16198,788
20220922;3;15700;15805,188
20220922;4;15750;15840,288
20220922;5;16250;16188,675
20220922;6;17350;17000,500
20220922;7;20150;19239,450
20220922;8;21450;21183,350
20220922;9;22150;22158,525
20220922;10;22150;22314,288
20220922;11;21900;21724,888
20220922;12;22000;21986,138
20220922;13;22050;21881,263
20220922;14;22050;21937,038
20220922;15;21600;21557,900
20220922;16;21600;21658,638
20220922;17;21550;21416,463
20220922;18;21450;21254,688
20220922;19;21950;21510,363
20220922;20;22900;22565,313
20220922;21;22800;22402,325
20220922;22;21550;20950,738
20220922;23;19600;19283,263
20220922;24;18200;17880,325
20220923;1;16850;16761,650
20220923;2;16150;16237,725
20220923;3;15800;15903,000
20220923;4;15850;15968,875
20220923;5;16400;16295,438
20220923;6;17600;17096,513
20220923;7;20450;19391,988
20220923;8;21850;21202,063
20220923;9;22300;22077,563
20220923;10;22300;22097,950
20220923;11;22000;21484,013
20220923;12;22000;21297,263
20220923;13;22050;21068,713
20220923;14;22050;21477,950
20220923;15;21500;21193,713
20220923;16;21450;21395,538
20220923;17;21400;21340,075
20220923;18;21250;21227,375
20220923;19;22000;21307,750
20220923;20;23000;21853,625
20220923;21;22750;21362,713
20220923;22;21300;20364,188
20220923;23;19400;18851,338
20220923;24;18050;17618,200
20220924;1;16800;16529,875
20220924;2;16200;15901,125
20220924;3;15700;15506,288
20220924;4;15600;15389,463
20220924;5;15750;15469,988
20220924;6;16000;15646,300
20220924;7;17150;16163,813
20220924;8;18450;17303,950
20220924;9;19550;18473,863
20220924;10;20200;19021,913
20220924;11;20500;19129,300
20220924;12;20500;18859,288
20220924;13;20350;18725,625
20220924;14;20150;18188,875
20220924;15;19650;17813,925
20220924;16;19200;17908,650
20220924;17;18800;18112,350
20220924;18;18700;18213,663
20220924;19;19700;18761,438
20220924;20;20100;19630,863
20220924;21;19850;19132,488
20220924;22;18750;17995,163
20220924;23;17400;16920,288
20220924;24;16250;15727,063
20220925;1;14800;14774,900
20220925;2;14000;14014,538
20220925;3;13650;13705,025
20220925;4;13550;13570,638
20220925;5;13550;13697,400
20220925;6;13550;13880,825
20220925;7;13950;13814,938
20220925;8;15000;14452,325
20220925;9;16200;15441,275
20220925;10;16950;16163,025
20220925;11;17300;16497,650
20220925;12;17400;16321,025
20220925;13;17400;16395,713
20220925;14;17400;16536,663
20220925;15;17100;16510,338
20220925;16;16850;16295,713
20220925;17;16700;16326,775
20220925;18;17200;16608,575
20220925;19;18500;17479,888
20220925;20;18900;18602,800
20220925;21;18700;18221,600
20220925;22;17800;17340,075
20220925;23;16700;16321,788
20220925;24;15700;15309,963
20220926;1;14750;14448,400
20220926;2;14300;14024,088
20220926;3;14050;13836,175
20220926;4;14050;13833,925
20220926;5;14800;14244,963
20220926;6;16600;15417,563
20220926;7;19600;18350,325
20220926;8;21450;20416,088
20220926;9;22300;21620,688
20220926;10;22350;21950,500
20220926;11;22400;21587,675
20220926;12;22400;21673,688
20220926;13;22350;21626,288
20220926;14;22300;21567,575
20220926;15;21700;21094,225
20220926;16;21700;21282,475
20220926;17;21700;21223,713
20220926;18;21600;21444,275
20220926;19;22550;21579,975
20220926;20;22950;22604,588
20220926;21;22900;22130,338
20220926;22;21550;20546,100
20220926;23;19600;18865,350
20220926;24;18200;17496,275
20220927;1;17000;16390,038
20220927;2;16300;15871,800
20220927;3;15950;15501,313
20220927;4;16000;15615,750
20220927;5;16500;15965,950
20220927;6;18000;16766,075
20220927;7;20850;18985,750
20220927;8;22150;20808,325
20220927;9;22800;21735,988
20220927;10;22800;21960,425
20220927;11;22650;21828,138
20220927;12;22600;21693,300
20220927;13;22650;21766,388
20220927;14;22650;21559,650
20220927;15;22100;21149,750
20220927;16;22050;21430,363
20220927;17;21900;21438,850
20220927;18;21800;21494,425
20220927;19;23000;22093,463
20220927;20;23300;22948,638
20220927;21;23050;22472,975
20220927;22;21650;20799,900
20220927;23;19750;18983,500
20220927;24;18400;17723,225
20220928;1;17000;16679,500
20220928;2;16300;16080,525
20220928;3;15950;15742,625
20220928;4;16000;15755,675
20220928;5;16450;16101,938
20220928;6;17900;16946,625
20220928;7;20650;19244,488
20220928;8;21900;21021,300
20220928;9;22650;21955,975
20220928;10;22650;21941,563
20220928;11;22500;21451,738
20220928;12;22500;21769,975
20220928;13;22550;22042,338
20220928;14;22550;21890,200
20220928;15;22050;21558,213
20220928;16;22000;21641,850
20220928;17;21850;21595,900
20220928;18;21700;21664,825
20220928;19;22800;22159,413
20220928;20;23100;23060,575
20220928;21;23000;22598,825
20220928;22;21650;20870,863
20220928;23;19750;19140,550
20220928;24;18400;17771,725
20220929;1;16800;16736,600
20220929;2;16100;16169,625
20220929;3;15750;15914,025
20220929;4;15800;16015,025
20220929;5;16250;16248,150
20220929;6;17550;17074,225
20220929;7;20250;19411,463
20220929;8;21450;21243,325
20220929;9;22200;22186,338
20220929;10;22200;22518,213
20220929;11;22050;22240,013
20220929;12;22150;22336,775
20220929;13;22200;22176,238
20220929;14;22200;22180,725
20220929;15;21650;21595,900
20220929;16;21650;21618,138
20220929;17;21650;21600,238
20220929;18;21550;21657,850
20220929;19;22550;22051,113
20220929;20;22850;23028,225
20220929;21;22700;22497,450
20220929;22;21400;20930,188
20220929;23;19500;19394,863
20220929;24;18150;17984,425
20220930;1;16800;16839,363
20220930;2;16100;16291,050
20220930;3;15750;15997,025
20220930;4;15800;15974,963
20220930;5;16350;16357,800
20220930;6;17950;17132,850
20220930;7;20650;19562,688
20220930;8;21850;21430,938
20220930;9;22450;22283,988
20220930;10;22450;22427,400
20220930;11;22350;22146,688
20220930;12;22450;22284,525
20220930;13;22500;22298,475
20220930;14;22500;22265,738
20220930;15;21950;21774,475
20220930;16;21950;21828,050
20220930;17;21950;21708,313
20220930;18;21950;21635,250
20220930;19;23100;22051,125
20220930;20;23100;22734,025
20220930;21;22850;21993,088
20220930;22;21400;20493,638
20220930;23;19500;18942,263
20220930;24;18150;17580,950
