Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220324;21;23750;23601,400
20220324;22;22500;21993,513
20220324;23;20650;20543,863
20220324;24;19400;19299,863
20220325;1;18250;18271,813
20220325;2;17750;17717,588
20220325;3;17450;17505,988
20220325;4;17800;17499,250
20220325;5;18400;17892,950
20220325;6;19250;18297,325
20220325;7;21750;20065,963
20220325;8;22600;21400,375
20220325;9;22600;21677,163
20220325;10;22600;21352,738
20220325;11;22150;20752,838
20220325;12;22150;20886,925
20220325;13;22200;20995,788
20220325;14;22500;21077,738
20220325;15;22350;21103,213
20220325;16;22600;21705,888
20220325;17;22800;22194,775
20220325;18;22800;22227,850
20220325;19;24200;22993,475
20220325;20;24200;23552,925
20220325;21;23750;22813,013
20220325;22;22500;21347,875
20220325;23;20650;19930,488
20220325;24;19400;18784,088
20220326;1;18250;17700,788
20220326;2;17550;17076,288
20220326;3;17050;16786,975
20220326;4;17050;16590,563
20220326;5;17150;16704,663
20220326;6;16950;16497,250
20220326;7;18300;16986,400
20220326;8;19350;17913,350
20220326;9;19950;18866,413
20220326;10;20200;19311,588
20220326;11;20400;19603,225
20220326;12;20400;19517,850
20220326;13;20250;19743,913
20220326;14;20150;19420,988
20220326;15;19650;19382,450
20220326;16;19550;19553,038
20220326;17;19900;19598,650
20220326;18;20200;19716,050
20220326;19;21350;20370,163
20220326;20;21250;20706,713
20220326;21;20800;20116,725
20220326;22;19800;19016,788
20220326;23;18750;17942,300
20220326;24;17650;16811,488
20220327;1;16200;15998,500
20220327;2;15400;15656,675
20220327;4;15000;15172,038
20220327;5;14950;15140,588
20220327;6;14950;15165,000
20220327;7;14950;15120,525
20220327;8;15700;15123,525
20220327;9;16400;15499,125
20220327;10;16850;15875,013
20220327;11;17000;16186,363
20220327;12;17050;16259,200
20220327;13;17250;16470,175
20220327;14;17350;16599,613
20220327;15;17200;16464,888
20220327;16;17450;16195,200
20220327;17;17850;16660,275
20220327;18;18450;17251,863
20220327;19;19250;17962,300
20220327;20;20050;19153,675
20220327;21;19950;19483,038
20220327;22;19050;18758,300
20220327;23;18350;17828,763
20220327;24;17350;16711,475
20220328;1;16400;15846,263
20220328;2;15800;15559,800
20220328;3;15550;15314,475
20220328;4;15600;15403,388
20220328;5;16700;15895,213
20220328;6;18550;16995,775
20220328;7;21250;19648,538
20220328;8;22300;21608,475
20220328;9;22300;22078,813
20220328;10;22300;21740,938
20220328;11;22050;21013,625
20220328;12;22000;20862,150
20220328;13;22000;21093,163
20220328;14;22350;20937,400
20220328;15;22100;20703,100
20220328;16;22400;20883,450
20220328;17;22750;21259,813
20220328;18;22750;21861,388
20220328;19;23250;22162,088
20220328;20;23950;23324,025
20220328;21;23850;23605,050
20220328;22;22700;22011,538
20220328;23;20800;20333,850
20220328;24;19650;18967,150
20220329;1;18450;17825,088
20220329;2;17700;17221,463
20220329;3;17300;17037,050
20220329;4;17550;17164,513
20220329;5;18100;17490,038
20220329;6;19500;18290,988
20220329;7;21950;20361,650
20220329;8;22950;22069,638
20220329;9;23000;22961,863
20220329;10;23000;23092,250
20220329;11;23050;22851,363
20220329;12;23250;22892,475
20220329;13;23300;22937,838
20220329;14;23550;22804,863
20220329;15;22950;22784,413
20220329;16;22950;22901,500
20220329;17;23150;22745,625
20220329;18;23200;22733,188
20220329;19;23300;22654,588
20220329;20;24150;23592,075
20220329;21;23950;23769,875
20220329;22;22600;22159,500
20220329;23;20750;20707,613
20220329;24;19700;19509,725
20220330;1;18400;18386,300
20220330;2;17650;17764,275
20220330;3;17250;17396,013
20220330;4;17500;17397,088
20220330;5;18050;17734,700
20220330;6;19450;18492,638
20220330;7;22050;20623,713
20220330;8;23350;22290,700
20220330;9;23750;22803,200
20220330;10;23750;22500,150
20220330;11;23400;21980,538
20220330;12;23550;22416,913
20220330;13;23600;22577,625
20220330;14;23850;22716,775
20220330;15;23150;22998,375
20220330;16;23200;22932,775
20220330;17;23250;22914,075
20220330;18;23350;22874,400
20220330;19;23500;22775,138
20220330;20;24150;23504,475
20220330;21;23900;23622,050
20220330;22;22600;22274,163
20220330;23;20750;20681,400
20220330;24;19700;19496,300
20220331;1;18550;18473,613
20220331;2;17750;18022,275
20220331;3;17400;17691,388
20220331;4;17600;17712,850
20220331;5;18050;17964,213
20220331;6;19350;18674,663
20220331;7;21750;20857,050
20220331;8;23250;22791,125
20220331;9;24100;23702,900
20220331;10;24100;23872,913
20220331;11;24050;23589,225
20220331;12;24200;23904,063
20220331;13;24250;24072,975
20220331;14;24450;24107,350
20220331;15;23950;23908,688
20220331;16;23750;23833,238
20220331;17;23500;23562,363
20220331;18;23450;23497,363
20220331;19;23450;23419,513
20220331;20;24450;24036,338
20220331;21;24450;24093,500
20220331;22;23250;22633,500
20220331;23;21300;21022,238
20220331;24;20050;19619,175
