Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20221222;20;25300;24094,338
20221222;21;24850;23333,513
20221222;22;23600;21807,788
20221222;23;21800;20271,450
20221222;24;20450;18819,788
20221223;1;18500;17482,150
20221223;2;17550;16738,100
20221223;3;16950;16349,963
20221223;4;16900;16228,063
20221223;5;17250;16389,888
20221223;6;18500;16987,625
20221223;7;21150;19074,975
20221223;8;22450;20640,813
20221223;9;23600;21974,038
20221223;10;24300;22884,200
20221223;11;24700;23418,700
20221223;12;24850;23873,025
20221223;13;24850;23742,050
20221223;14;24850;23656,363
20221223;15;24150;23284,750
20221223;16;24850;23325,375
20221223;17;25150;23868,500
20221223;18;25050;23820,313
20221223;19;24650;23475,438
20221223;20;24300;23039,988
20221223;21;23700;22187,425
20221223;22;22450;20648,463
20221223;23;20650;19254,313
20221223;24;19000;17481,938
20221224;1;16550;16121,813
20221224;2;15400;15224,575
20221224;3;14850;14681,000
20221224;4;14550;14453,125
20221224;5;14700;14412,575
20221224;6;15350;14636,725
20221224;7;16300;15364,838
20221224;8;17200;16258,125
20221224;9;18450;17573,188
20221224;10;19400;18944,650
20221224;11;19700;19616,875
20221224;12;19700;19740,200
20221224;13;19700;19620,988
20221224;14;19800;19386,113
20221224;15;19200;19050,763
20221224;16;19850;19326,575
20221224;17;19900;19440,113
20221224;18;18650;17960,800
20221224;19;17550;17011,850
20221224;20;16950;16504,100
20221224;21;16800;16316,813
20221224;22;16650;16084,775
20221224;23;16500;15830,113
20221224;24;15900;15097,350
20221225;1;14500;14135,013
20221225;2;13600;13443,913
20221225;3;13100;12958,500
20221225;4;12700;12683,700
20221225;5;12750;12729,888
20221225;6;13000;12905,863
20221225;7;13400;13242,013
20221225;8;13450;13520,788
20221225;9;14300;14050,888
20221225;10;15050;15007,175
20221225;11;15350;15561,800
20221225;12;15500;15693,275
20221225;13;15600;15747,388
20221225;14;15650;15860,225
20221225;15;15400;15583,350
20221225;16;15950;15602,563
20221225;17;16400;16255,688
20221225;18;16450;16266,013
20221225;19;16550;16232,175
20221225;20;16550;16198,138
20221225;21;16500;16026,863
20221225;22;16200;15628,025
20221225;23;15700;15062,700
20221225;24;14950;14175,750
20221226;1;13900;13217,850
20221226;2;13200;12582,638
20221226;3;12800;12200,475
20221226;4;12500;11824,175
20221226;5;12600;11923,550
20221226;6;12900;12073,313
20221226;7;13400;12453,338
20221226;8;13450;12759,050
20221226;9;14350;13364,375
20221226;10;15200;14327,088
20221226;11;15600;15428,850
20221226;12;15800;15954,863
20221226;13;16000;16093,775
20221226;14;16050;16118,525
20221226;15;15900;15942,413
20221226;16;16300;15919,850
20221226;17;16850;16361,375
20221226;18;16950;16450,788
20221226;19;17000;16694,338
20221226;20;17150;16618,663
20221226;21;17000;16414,275
20221226;22;16550;15875,650
20221226;23;15950;15089,588
20221226;24;15150;13933,013
20221227;1;14050;13096,688
20221227;2;13500;12611,813
20221227;3;13200;12318,500
20221227;4;13200;12306,863
20221227;5;13700;12704,438
20221227;6;15050;13921,063
20221227;7;17550;16157,150
20221227;8;18700;17891,075
20221227;9;20100;19217,888
20221227;10;20850;20130,888
20221227;11;21350;20560,500
20221227;12;21600;20912,513
20221227;13;21900;21024,463
20221227;14;22100;21504,088
20221227;15;21600;21106,863
20221227;16;22100;21010,975
20221227;17;22450;21592,213
20221227;18;22350;21456,925
20221227;19;22050;21041,488
20221227;20;21900;20946,438
20221227;21;21350;20377,538
20221227;22;20200;19219,100
20221227;23;18900;17941,875
20221227;24;17650;16711,675
20221228;1;16450;15692,375
20221228;2;15750;15048,763
20221228;3;15400;14818,500
20221228;4;15350;14798,863
20221228;5;15850;15160,925
20221228;6;16950;16074,375
20221228;7;19250;18061,388
20221228;8;20200;19596,563
20221228;9;21400;20435,563
20221228;10;22050;21017,788
20221228;11;22400;21319,438
20221228;12;22500;21481,088
20221228;13;22550;21703,488
20221228;14;22700;21817,238
20221228;15;22400;21388,075
20221228;16;22800;21348,925
20221228;17;23350;21867,988
20221228;18;23250;21612,413
20221228;19;22950;21411,325
20221228;20;22750;21039,163
20221228;21;22300;20472,425
20221228;22;21150;19286,025
20221228;23;19600;18006,313
20221228;24;18150;16746,088
20221229;1;16750;15524,200
20221229;2;15850;14976,813
20221229;3;15300;14682,888
20221229;4;15350;14692,350
20221229;5;15850;14983,400
20221229;6;16950;15694,825
20221229;7;19250;17607,938
20221229;8;20200;18992,325
20221229;9;21400;19779,713
20221229;10;21950;20414,450
20221229;11;22450;20465,300
20221229;12;22500;20836,200
20221229;13;22550;20884,300
20221229;14;22850;21075,038
20221229;15;22350;20716,175
20221229;16;22800;20775,363
20221229;17;23350;21432,663
20221229;18;23250;21211,250
20221229;19;22650;20878,613
20221229;20;22400;20604,138
20221229;21;21950;20226,363
20221229;22;20900;19034,113
20221229;23;19550;17813,875
20221229;24;18100;16508,750
20221230;1;15392;15526,050
20221230;2;14813;14932,925
20221230;3;14623;14542,975
20221230;4;14618;14445,325
20221230;5;14919;14767,875
20221230;6;15769;15418,113
20221230;7;17844;17217,113
20221230;8;19068;18617,025
20221230;9;19605;19406,500
20221230;10;20228;20159,300
20221230;11;20349;20278,725
20221230;12;20690;20300,425
20221230;13;20612;20208,475
20221230;14;20649;20286,625
20221230;15;20380;20114,113
20221230;16;20554;20364,038
20221230;17;21260;21220,288
20221230;18;20836;21085,950
20221230;19;20562;20831,250
20221230;20;20451;20549,550
20221230;21;19798;20128,838
20221230;22;18438;18937,450
20221230;23;17854;17703,113
20221230;24;16465;16436,713
20221231;1;16250;15093,475
20221231;2;15300;14237,613
20221231;3;14750;13939,813
20221231;4;14500;13812,375
20221231;5;14500;13809,950
20221231;6;14950;13906,063
20221231;7;15950;14583,300
20221231;8;16650;15078,613
20221231;9;17900;15910,900
20221231;10;18850;17078,388
20221231;11;19100;17666,975
20221231;12;19100;17887,088
20221231;13;19100;18014,725
20221231;14;19150;18090,913
20221231;15;18650;18025,500
20221231;16;19300;18172,200
20221231;17;20100;18804,738
20221231;18;20100;18611,775
20221231;19;19700;18131,388
20221231;20;19050;17259,125
20221231;21;17950;16137,813
20221231;22;16850;15211,013
20221231;23;16300;14640,538
20221231;24;15850;13976,538
